Symbol,Date,avg_sentiment,news_count,sentiment_momentum
NABIL,2020-07-08,0.8545442223548889,1,0.8545442223548889
NABIL,2020-07-13,0.8611980676651001,1,0.006653845310211182
NABIL,2020-07-14,0.0,1,-0.8611980676651001
NABIL,2020-07-17,0.4623268842697144,2,0.4623268842697144
NABIL,2020-07-21,0.0,1,-0.4623268842697144
NABIL,2020-07-29,0.0,1,0.0
NABIL,2020-08-02,0.9312887787818908,1,0.9312887787818908
NABIL,2020-08-05,0.0,1,-0.9312887787818908
NABIL,2020-08-13,0.7083828151226044,2,0.7083828151226044
NABIL,2020-08-18,0.8324939608573914,1,0.12411114573478699
NABIL,2020-08-27,0.0,1,-0.8324939608573914
NABIL,2020-08-28,0.0,1,0.0
NABIL,2020-09-03,0.0,1,0.0
NABIL,2020-09-09,0.0,1,0.0
NABIL,2020-09-17,0.0,1,0.0
NABIL,2020-09-22,0.0,1,0.0
NABIL,2020-09-25,0.0,2,0.0
NABIL,2020-09-28,0.6365043520927429,1,0.6365043520927429
NABIL,2020-09-30,0.0,1,-0.6365043520927429
NABIL,2020-10-07,0.8299074172973633,1,0.8299074172973633
NABIL,2020-10-21,0.0,2,-0.8299074172973633
NABIL,2020-10-22,0.0,1,0.0
NABIL,2020-10-28,0.0,1,0.0
NABIL,2020-10-29,0.9351208209991456,1,0.9351208209991456
NABIL,2020-11-12,0.7484707832336426,1,-0.18665003776550304
NABIL,2020-11-14,-0.9726314544677734,1,-1.721102237701416
NABIL,2020-11-25,0.9171897172927856,1,1.889821171760559
NABIL,2020-11-30,0.946070432662964,1,0.028880715370178334
NABIL,2020-12-06,0.6773041486740112,1,-0.26876628398895275
NABIL,2020-12-10,0.0,1,-0.6773041486740112
NABIL,2020-12-22,0.0,1,0.0
NABIL,2020-12-23,0.0,1,0.0
NABIL,2020-12-24,0.6367130279541016,1,0.6367130279541016
NABIL,2020-12-25,0.9448691606521606,1,0.3081561326980591
NABIL,2020-12-30,0.9501032829284668,1,0.005234122276306152
NABIL,2021-01-04,0.0,1,-0.9501032829284668
NABIL,2021-01-05,0.731074869632721,1,0.731074869632721
NABIL,2021-01-14,0.5178585648536682,1,-0.21321630477905273
NABIL,2021-01-27,0.9495673179626464,1,0.43170875310897816
NABIL,2021-01-28,-0.958237886428833,1,-1.9078052043914795
NABIL,2021-01-29,0.7666336297988892,1,1.7248715162277222
NABIL,2021-01-31,0.7572656273841858,1,-0.00936800241470337
NABIL,2021-02-07,0.5877091884613037,1,-0.16955643892288208
NABIL,2021-02-23,0.0,1,-0.5877091884613037
NABIL,2021-02-24,0.9480597376823424,1,0.9480597376823424
NABIL,2021-03-02,0.7929267883300781,1,-0.1551329493522643
NABIL,2021-03-05,0.8662355542182922,1,0.07330876588821411
NABIL,2021-03-08,0.0,1,-0.8662355542182922
NABIL,2021-03-10,0.0,1,0.0
NABIL,2021-03-18,0.7089528441429138,1,0.7089528441429138
NABIL,2021-03-21,0.5280756950378418,1,-0.18087714910507202
NABIL,2021-03-23,0.0,1,-0.5280756950378418
NABIL,2021-03-24,0.0,1,0.0
NABIL,2021-03-26,-0.11036261916160583,2,-0.11036261916160583
NABIL,2021-03-29,0.9460110068321228,1,1.0563736259937286
NABIL,2021-03-31,0.0,1,-0.9460110068321228
NABIL,2021-04-02,0.8751178979873657,1,0.8751178979873657
NABIL,2021-04-04,0.8444496989250183,1,-0.030668199062347412
NABIL,2021-04-05,0.8642091155052185,1,0.019759416580200195
NABIL,2021-04-07,0.0,1,-0.8642091155052185
NABIL,2021-04-09,0.888830304145813,1,0.888830304145813
NABIL,2021-04-15,0.0,1,-0.888830304145813
NABIL,2021-04-16,0.0,1,0.0
NABIL,2021-04-27,0.9534567594528198,1,0.9534567594528198
NABIL,2021-04-28,0.0,1,-0.9534567594528198
NABIL,2021-04-30,0.0,1,0.0
NABIL,2021-05-17,0.8659946918487549,1,0.8659946918487549
NABIL,2021-05-20,0.8781998753547668,1,0.012205183506011963
NABIL,2021-05-21,0.8789352178573608,1,0.0007353425025939941
NABIL,2021-05-27,-0.9637342691421508,1,-1.8426694869995117
NABIL,2021-06-04,0.0,1,0.9637342691421508
NABIL,2021-06-10,0.7790538668632507,1,0.7790538668632507
NABIL,2021-06-20,0.0,1,-0.7790538668632507
NABIL,2021-06-28,0.4776734113693238,2,0.4776734113693238
NABIL,2021-06-30,0.39816564321517944,2,-0.07950776815414434
NABIL,2021-07-02,0.0,1,-0.39816564321517944
NABIL,2021-07-05,0.0,1,0.0
NABIL,2021-07-11,0.6608893871307373,1,0.6608893871307373
NABIL,2021-07-13,0.0,2,-0.6608893871307373
NABIL,2021-07-15,0.0,1,0.0
NABIL,2021-07-18,0.0,1,0.0
NABIL,2021-07-21,0.0,1,0.0
NABIL,2021-07-25,0.0,1,0.0
NABIL,2021-07-27,0.0,1,0.0
NABIL,2021-07-28,0.0,1,0.0
NABIL,2021-07-30,-0.9746224880218506,1,-0.9746224880218506
NABIL,2021-08-01,0.889389157295227,1,1.8640116453170776
NABIL,2021-08-08,0.0,1,-0.889389157295227
NABIL,2021-08-13,0.0,1,0.0
NABIL,2021-08-16,0.8642340898513794,1,0.8642340898513794
NABIL,2021-08-19,0.823646068572998,1,-0.04058802127838135
NABIL,2021-08-20,0.8734266757965088,1,0.04978060722351074
NABIL,2021-08-27,-0.9409414529800416,1,-1.8143681287765503
NABIL,2021-08-29,0.8409233093261719,1,1.7818647623062134
NABIL,2021-08-31,0.0,1,-0.8409233093261719
NABIL,2021-09-06,0.9136975407600404,1,0.9136975407600404
NABIL,2021-09-08,0.0,1,-0.9136975407600404
NABIL,2021-09-10,0.0,1,0.0
NABIL,2021-09-12,0.4629640281200409,2,0.4629640281200409
NABIL,2021-09-13,-0.9245427846908568,1,-1.3875068128108978
NABIL,2021-09-14,0.0,1,0.9245427846908568
NABIL,2021-09-15,0.0,1,0.0
NABIL,2021-09-17,0.42648401856422424,2,0.42648401856422424
NABIL,2021-09-20,0.8425418734550476,1,0.41605785489082336
NABIL,2021-09-23,0.4212946593761444,2,-0.4212472140789032
NABIL,2021-09-26,0.40627744793891907,2,-0.015017211437225342
NABIL,2021-09-30,-0.007692992687225397,2,-0.41397044062614446
NABIL,2021-10-06,0.4487629234790802,2,0.4564559161663056
NABIL,2021-10-08,0.9013149738311768,1,0.45255205035209656
NABIL,2021-10-11,0.0,2,-0.9013149738311768
NABIL,2021-10-22,0.0,1,0.0
NABIL,2021-10-26,0.0,1,0.0
NABIL,2021-10-27,0.8213996291160583,1,0.8213996291160583
NABIL,2021-10-29,0.8509342670440674,1,0.029534637928009033
NABIL,2021-11-01,0.44523781538009644,2,-0.40569645166397095
NABIL,2021-11-02,0.0,1,-0.44523781538009644
NABIL,2021-11-08,0.9256568551063538,1,0.9256568551063538
NABIL,2021-11-11,0.9371827244758606,2,0.011525869369506836
NABIL,2021-11-16,0.929863691329956,1,-0.007319033145904541
NABIL,2021-11-17,0.43445876240730286,2,-0.4954049289226532
NABIL,2021-11-18,0.5220559239387512,1,0.08759716153144836
NABIL,2021-11-19,0.0,1,-0.5220559239387512
NABIL,2021-11-21,0.9067078232765198,1,0.9067078232765198
NABIL,2021-11-24,0.931672215461731,1,0.02496439218521118
NABIL,2021-11-28,0.7239635586738586,1,-0.20770865678787231
